edge:foreign_key:0	app0.M2	app0.M0	foreign_key	declared
edge:foreign_key:2	app0.M0	core.Hub0	foreign_key	declared
edge:foreign_key:3	app1.M1	app1.M0	foreign_key	declared
edge:foreign_key:4	app1.M2	app1.M0	foreign_key	declared
edge:foreign_key:5	app1.M3	app1.M0	foreign_key	declared
edge:foreign_key:7	app1.M0	core.Hub1	foreign_key	declared
edge:foreign_key:8	app2.M1	app2.M0	foreign_key	declared
edge:foreign_key:9	app2.M2	app2.M0	foreign_key	declared
edge:foreign_key:10	app2.M3	app2.M0	foreign_key	declared
edge:foreign_key:11	app2.M4	app2.M0	foreign_key	declared
edge:foreign_key:12	app2.M5	app2.M0	foreign_key	declared
edge:foreign_key:13	app2.M6	app2.M0	foreign_key	declared
edge:foreign_key:14	app2.M8	app2.M0	foreign_key	declared
edge:foreign_key:15	app2.M9	app2.M0	foreign_key	declared
edge:foreign_key:16	app2.M8	app2.M7	foreign_key	declared
edge:foreign_key:17	app2.M7	app2.M8	foreign_key	declared
edge:foreign_key:18	app2.M0	core.Hub0	foreign_key	declared
edge:foreign_key:19	app3.M1	app3.M0	foreign_key	declared
edge:foreign_key:20	app3.M3	app3.M0	foreign_key	declared
edge:foreign_key:21	app3.M5	app3.M0	foreign_key	declared
edge:foreign_key:22	app3.M6	app3.M0	foreign_key	declared
edge:foreign_key:23	app3.M8	app3.M0	foreign_key	declared
edge:foreign_key:24	app3.M2	app3.M5	foreign_key	declared
edge:foreign_key:25	app3.M3	app3.M1	foreign_key	declared
edge:foreign_key:26	app3.M0	core.Hub0	foreign_key	declared
edge:foreign_key:27	app3.M0	core.Hub1	foreign_key	declared
edge:foreign_key:28	app4.M1	app4.M0	foreign_key	declared
edge:foreign_key:29	app4.M2	app4.M0	foreign_key	declared
edge:foreign_key:30	app4.M3	app4.M0	foreign_key	declared
edge:foreign_key:31	app4.M4	app4.M0	foreign_key	declared
edge:foreign_key:32	app4.M9	app4.M0	foreign_key	declared
edge:foreign_key:33	app4.M10	app4.M0	foreign_key	declared
edge:foreign_key:34	app4.M11	app4.M0	foreign_key	declared
edge:foreign_key:35	app4.M12	app4.M0	foreign_key	declared
edge:foreign_key:36	app4.M13	app4.M0	foreign_key	declared
edge:foreign_key:37	app4.M4	app4.M12	foreign_key	declared
edge:foreign_key:38	app4.M5	app4.M2	foreign_key	declared
edge:foreign_key:39	app4.M12	app4.M2	foreign_key	declared
edge:foreign_key:40	app4.M0	core.Hub1	foreign_key	declared
edge:foreign_key:41	app5.M1	app5.M0	foreign_key	declared
edge:foreign_key:42	app5.M2	app5.M0	foreign_key	declared
edge:foreign_key:43	app5.M3	app5.M0	foreign_key	declared
edge:foreign_key:44	app5.M4	app5.M0	foreign_key	declared
edge:foreign_key:45	app5.M5	app5.M0	foreign_key	declared
edge:foreign_key:46	app5.M6	app5.M0	foreign_key	declared
edge:foreign_key:47	app5.M7	app5.M0	foreign_key	declared
edge:foreign_key:48	app5.M8	app5.M0	foreign_key	declared
edge:foreign_key:49	app5.M10	app5.M0	foreign_key	declared
edge:foreign_key:50	app5.M11	app5.M0	foreign_key	declared
edge:foreign_key:52	app5.M4	app5.M9	foreign_key	declared
edge:foreign_key:53	app5.M7	app5.M8	foreign_key	declared
edge:foreign_key:54	app5.M0	core.Hub1	foreign_key	declared
edge:foreign_key:55	app6.M2	app6.M0	foreign_key	declared
edge:foreign_key:56	app6.M1	app6.M0	foreign_key	declared
edge:foreign_key:57	app6.M0	core.Hub0	foreign_key	declared
edge:foreign_key:58	app7.M1	app7.M2	foreign_key	declared
edge:foreign_key:59	app7.M0	core.Hub1	foreign_key	declared
edge:foreign_key:60	app8.M1	app8.M0	foreign_key	declared
edge:foreign_key:61	app8.M2	app8.M0	foreign_key	declared
edge:foreign_key:62	app8.M0	app8.M1	foreign_key	declared
edge:foreign_key:63	app9.M1	app9.M0	foreign_key	declared
edge:foreign_key:64	app9.M2	app9.M0	foreign_key	declared
edge:foreign_key:65	app9.M3	app9.M0	foreign_key	declared
edge:foreign_key:66	app9.M4	app9.M0	foreign_key	declared
edge:foreign_key:67	app9.M5	app9.M0	foreign_key	declared
edge:foreign_key:68	app9.M6	app9.M0	foreign_key	declared
edge:foreign_key:69	app9.M7	app9.M0	foreign_key	declared
edge:foreign_key:70	app9.M8	app9.M0	foreign_key	declared
edge:foreign_key:71	app9.M9	app9.M0	foreign_key	declared
edge:foreign_key:72	app9.M11	app9.M0	foreign_key	declared
edge:foreign_key:73	app9.M12	app9.M0	foreign_key	declared
edge:foreign_key:74	app9.M10	app9.M3	foreign_key	declared
edge:foreign_key:75	app9.M0	app9.M7	foreign_key	declared
edge:foreign_key:76	app9.M6	app9.M7	foreign_key	declared
edge:foreign_key:77	app10.M2	app10.M0	foreign_key	declared
edge:foreign_key:78	app10.M4	app10.M0	foreign_key	declared
edge:foreign_key:79	app10.M5	app10.M0	foreign_key	declared
edge:foreign_key:80	app10.M6	app10.M0	foreign_key	declared
edge:foreign_key:81	app10.M7	app10.M0	foreign_key	declared
edge:foreign_key:82	app10.M12	app10.M0	foreign_key	declared
edge:foreign_key:83	app10.M13	app10.M0	foreign_key	declared
edge:foreign_key:84	app10.M14	app10.M0	foreign_key	declared
edge:foreign_key:85	app10.M7	app10.M2	foreign_key	declared
