edge:foreign_key:0	app0.M1	app0.M0	foreign_key	declared
edge:foreign_key:1	app0.M2	app0.M0	foreign_key	declared
edge:foreign_key:2	app0.M3	app0.M0	foreign_key	declared
edge:foreign_key:3	app0.M0	app0.M1	foreign_key	declared
edge:foreign_key:4	app0.M0	core.Hub1	foreign_key	declared
edge:foreign_key:5	app0.M0	core.Hub2	foreign_key	declared
edge:foreign_key:6	app1.M1	app1.M0	foreign_key	declared
edge:foreign_key:7	app1.M2	app1.M0	foreign_key	declared
edge:foreign_key:8	app1.M3	app1.M0	foreign_key	declared
edge:foreign_key:9	app1.M4	app1.M0	foreign_key	declared
edge:foreign_key:10	app1.M7	app1.M0	foreign_key	declared
edge:foreign_key:11	app1.M8	app1.M0	foreign_key	declared
edge:foreign_key:12	app1.M10	app1.M0	foreign_key	declared
edge:foreign_key:13	app1.M7	app1.M9	foreign_key	declared
edge:foreign_key:14	app1.M1	app1.M3	foreign_key	declared
edge:foreign_key:15	app1.M12	app1.M1	foreign_key	declared
edge:foreign_key:16	app1.M0	core.Hub1	foreign_key	declared
edge:foreign_key:17	app1.M0	core.Hub2	foreign_key	declared
edge:foreign_key:18	app2.M2	app2.M0	foreign_key	declared
edge:foreign_key:19	app2.M6	app2.M0	foreign_key	declared
edge:foreign_key:20	app2.M7	app2.M0	foreign_key	declared
edge:foreign_key:22	app2.M6	app2.M1	foreign_key	declared
edge:foreign_key:23	app2.M0	core.Hub0	foreign_key	declared
edge:foreign_key:24	app3.M1	app3.M0	foreign_key	declared
edge:foreign_key:25	app3.M0	app3.M1	foreign_key	declared
edge:foreign_key:26	app3.M0	core.Hub0	foreign_key	declared
edge:foreign_key:27	app3.M0	core.Hub1	foreign_key	declared
edge:foreign_key:28	app4.M3	app4.M0	foreign_key	declared
edge:foreign_key:29	app4.M5	app4.M0	foreign_key	declared
edge:foreign_key:30	app4.M6	app4.M0	foreign_key	declared
edge:foreign_key:31	app4.M7	app4.M0	foreign_key	declared
edge:foreign_key:32	app4.M8	app4.M0	foreign_key	declared
edge:foreign_key:33	app4.M9	app4.M0	foreign_key	declared
edge:foreign_key:34	app4.M10	app4.M0	foreign_key	declared
edge:foreign_key:35	app4.M9	app4.M1	foreign_key	declared
edge:foreign_key:36	app4.M4	app4.M9	foreign_key	declared
edge:foreign_key:37	app4.M0	core.Hub1	foreign_key	declared
edge:foreign_key:38	app5.M1	app5.M0	foreign_key	declared
edge:foreign_key:39	app5.M2	app5.M0	foreign_key	declared
edge:foreign_key:40	app5.M2	app5.M1	foreign_key	declared
edge:foreign_key:41	app5.M0	core.Hub0	foreign_key	declared
edge:foreign_key:42	app5.M0	core.Hub1	foreign_key	declared
edge:foreign_key:43	app5.M0	core.Hub2	foreign_key	declared
edge:foreign_key:44	app6.M1	app6.M0	foreign_key	declared
edge:foreign_key:45	app6.M2	app6.M0	foreign_key	declared
edge:foreign_key:46	app6.M3	app6.M0	foreign_key	declared
edge:foreign_key:47	app6.M4	app6.M0	foreign_key	declared
edge:foreign_key:49	app6.M0	core.Hub0	foreign_key	declared
edge:foreign_key:50	app6.M0	core.Hub2	foreign_key	declared
edge:foreign_key:51	app7.M1	app7.M0	foreign_key	declared
edge:foreign_key:52	app7.M2	app7.M0	foreign_key	declared
edge:foreign_key:53	app7.M4	app7.M0	foreign_key	declared
edge:foreign_key:54	app7.M5	app7.M0	foreign_key	declared
edge:foreign_key:55	app7.M6	app7.M0	foreign_key	declared
edge:foreign_key:56	app7.M7	app7.M0	foreign_key	declared
edge:foreign_key:57	app7.M8	app7.M0	foreign_key	declared
edge:foreign_key:58	app7.M9	app7.M0	foreign_key	declared
edge:foreign_key:59	app7.M11	app7.M0	foreign_key	declared
edge:foreign_key:60	app7.M0	app7.M2	foreign_key	declared
edge:foreign_key:61	app7.M9	app7.M2	foreign_key	declared
edge:foreign_key:62	app7.M0	app7.M3	foreign_key	declared
edge:foreign_key:63	app7.M0	core.Hub0	foreign_key	declared
edge:foreign_key:64	app7.M0	core.Hub2	foreign_key	declared
edge:foreign_key:65	app8.M1	app8.M0	foreign_key	declared
edge:foreign_key:66	app8.M3	app8.M0	foreign_key	declared
edge:foreign_key:67	app8.M4	app8.M0	foreign_key	declared
edge:foreign_key:68	app8.M3	app8.M2	foreign_key	declared
edge:foreign_key:69	app8.M0	core.Hub0	foreign_key	declared
edge:foreign_key:70	app8.M0	core.Hub2	foreign_key	declared
edge:foreign_key:71	app9.M2	app9.M0	foreign_key	declared
edge:foreign_key:72	app9.M3	app9.M0	foreign_key	declared
edge:foreign_key:73	app9.M5	app9.M0	foreign_key	declared
edge:foreign_key:74	app9.M4	app9.M6	foreign_key	declared
edge:foreign_key:75	app9.M6	app9.M0	foreign_key	declared
edge:foreign_key:76	app9.M0	core.Hub0	foreign_key	declared
edge:foreign_key:77	app9.M0	core.Hub1	foreign_key	declared
edge:foreign_key:78	app9.M0	core.Hub2	foreign_key	declared
edge:foreign_key:79	app10.M4	app10.M0	foreign_key	declared
edge:foreign_key:80	app10.M5	app10.M0	foreign_key	declared
edge:foreign_key:81	app10.M6	app10.M0	foreign_key	declared
edge:foreign_key:82	app10.M7	app10.M0	foreign_key	declared
edge:foreign_key:83	app10.M10	app10.M0	foreign_key	declared
edge:foreign_key:84	app10.M0	app10.M8	foreign_key	declared
edge:foreign_key:85	app10.M12	app10.M6	foreign_key	declared
edge:foreign_key:86	app10.M2	app10.M7	foreign_key	declared
edge:foreign_key:87	app10.M0	core.Hub0	foreign_key	declared
edge:foreign_key:88	app10.M0	core.Hub1	foreign_key	declared
edge:foreign_key:89	app11.M1	app11.M0	foreign_key	declared
edge:foreign_key:90	app11.M2	app11.M0	foreign_key	declared
edge:foreign_key:91	app11.M0	app11.M1	foreign_key	declared
edge:foreign_key:92	app11.M0	core.Hub1	foreign_key	declared
edge:foreign_key:93	app11.M0	core.Hub2	foreign_key	declared
edge:foreign_key:94	app12.M4	app12.M0	foreign_key	declared
edge:foreign_key:95	app12.M6	app12.M0	foreign_key	declared
edge:foreign_key:96	app12.M4	app12.M6	foreign_key	declared
edge:foreign_key:97	app1.Log0	app1.M7	foreign_key	declared
edge:foreign_key:98	app12.Tag1	app12.M3	foreign_key	declared
edge:foreign_key:99	app6.File2	app6.M2	foreign_key	declared
edge:foreign_key:100	app7.Log3	app7.M3	foreign_key	declared
edge:foreign_key:101	app7.Asset4	app7.M0	foreign_key	declared
edge:foreign_key:102	app1.Address5	app1.M3	foreign_key	declared
edge:foreign_key:103	core.Address6	core.Hub0	foreign_key	declared
