edge:foreign_key:0	app0.M3	app0.M0	foreign_key	declared
edge:foreign_key:1	app0.M5	app0.M0	foreign_key	declared
edge:foreign_key:2	app0.M6	app0.M0	foreign_key	declared
edge:foreign_key:3	app0.M5	app0.M1	foreign_key	declared
edge:foreign_key:4	app1.M1	app1.M0	foreign_key	declared
edge:foreign_key:5	app1.M2	app1.M0	foreign_key	declared
edge:foreign_key:6	app1.M3	app1.M0	foreign_key	declared
edge:foreign_key:7	app1.M4	app1.M0	foreign_key	declared
edge:foreign_key:8	app1.M5	app1.M0	foreign_key	declared
edge:foreign_key:9	app1.M6	app1.M0	foreign_key	declared
edge:foreign_key:10	app1.M8	app1.M0	foreign_key	declared
edge:foreign_key:11	app1.M9	app1.M0	foreign_key	declared
edge:foreign_key:12	app1.M10	app1.M0	foreign_key	declared
edge:foreign_key:13	app1.M11	app1.M0	foreign_key	declared
edge:foreign_key:14	app1.M12	app1.M0	foreign_key	declared
edge:foreign_key:15	app1.M13	app1.M6	foreign_key	declared
edge:foreign_key:16	app1.M9	app1.M5	foreign_key	declared
edge:foreign_key:17	app1.M2	app1.M11	foreign_key	declared
edge:foreign_key:18	app2.M1	app2.M0	foreign_key	declared
edge:foreign_key:19	app2.M2	app2.M0	foreign_key	declared
edge:foreign_key:20	app2.M3	app2.M0	foreign_key	declared
edge:foreign_key:21	app2.M4	app2.M0	foreign_key	declared
edge:foreign_key:22	app2.M5	app2.M0	foreign_key	declared
edge:foreign_key:23	app2.M6	app2.M0	foreign_key	declared
edge:foreign_key:24	app2.M7	app2.M0	foreign_key	declared
edge:foreign_key:25	app2.M8	app2.M0	foreign_key	declared
edge:foreign_key:26	app2.M9	app2.M0	foreign_key	declared
edge:foreign_key:27	app2.M10	app2.M0	foreign_key	declared
edge:foreign_key:28	app2.M12	app2.M0	foreign_key	declared
edge:foreign_key:29	app2.M6	app2.M2	foreign_key	declared
edge:foreign_key:30	app2.M9	app2.M5	foreign_key	declared
edge:foreign_key:31	app2.M11	app2.M10	foreign_key	declared
edge:foreign_key:32	app3.M1	app3.M0	foreign_key	declared
edge:foreign_key:33	app3.M2	app3.M0	foreign_key	declared
edge:foreign_key:34	app3.M3	app3.M0	foreign_key	declared
edge:foreign_key:35	app3.M4	app3.M0	foreign_key	declared
edge:foreign_key:36	app3.M6	app3.M0	foreign_key	declared
edge:foreign_key:37	app3.M7	app3.M0	foreign_key	declared
edge:foreign_key:38	app3.M8	app3.M0	foreign_key	declared
edge:foreign_key:39	app3.M6	app3.M5	foreign_key	declared
edge:foreign_key:40	app3.M2	app3.M4	foreign_key	declared
edge:foreign_key:41	app4.M1	app4.M0	foreign_key	declared
edge:foreign_key:42	app4.M2	app4.M0	foreign_key	declared
edge:foreign_key:43	app4.M3	app4.M0	foreign_key	declared
edge:foreign_key:44	app4.M4	app4.M0	foreign_key	declared
edge:foreign_key:45	app4.M8	app4.M0	foreign_key	declared
edge:foreign_key:46	app4.M10	app4.M0	foreign_key	declared
edge:foreign_key:47	app4.M10	app4.M3	foreign_key	declared
edge:foreign_key:48	app4.M4	app4.M2	foreign_key	declared
edge:foreign_key:49	app5.M1	app5.M0	foreign_key	declared
edge:foreign_key:50	app5.M2	app5.M0	foreign_key	declared
edge:foreign_key:51	app5.M5	app5.M0	foreign_key	declared
edge:foreign_key:52	app5.M8	app5.M0	foreign_key	declared
edge:foreign_key:53	app5.M1	app5.M4	foreign_key	declared
edge:foreign_key:54	app5.M2	app5.M3	foreign_key	declared
edge:foreign_key:55	app6.M1	app6.M0	foreign_key	declared
edge:foreign_key:56	app6.M2	app6.M0	foreign_key	declared
edge:foreign_key:57	app6.M3	app6.M0	foreign_key	declared
edge:foreign_key:58	app6.M4	app6.M0	foreign_key	declared
edge:foreign_key:59	app6.M5	app6.M0	foreign_key	declared
edge:foreign_key:60	app6.M3	app6.M1	foreign_key	declared
edge:foreign_key:61	app7.M1	app7.M0	foreign_key	declared
edge:foreign_key:62	app7.M2	app7.M0	foreign_key	declared
edge:foreign_key:63	app7.M4	app7.M0	foreign_key	declared
edge:foreign_key:64	app7.M4	app7.M1	foreign_key	declared
edge:foreign_key:65	app8.M2	app8.M0	foreign_key	declared
edge:foreign_key:66	app8.M3	app8.M0	foreign_key	declared
edge:foreign_key:67	app8.M4	app8.M0	foreign_key	declared
edge:foreign_key:68	app8.M3	app8.M1	foreign_key	declared
edge:foreign_key:69	app9.M1	app9.M0	foreign_key	declared
edge:foreign_key:70	app9.M3	app9.M0	foreign_key	declared
edge:foreign_key:71	app9.M1	app9.M4	foreign_key	declared
edge:foreign_key:72	app10.M1	app10.M0	foreign_key	declared
edge:foreign_key:73	app10.M2	app10.M0	foreign_key	declared
edge:foreign_key:74	app10.M3	app10.M0	foreign_key	declared
edge:foreign_key:75	app10.M5	app10.M0	foreign_key	declared
edge:foreign_key:76	app10.M6	app10.M0	foreign_key	declared
edge:foreign_key:77	app10.M2	app10.M3	foreign_key	declared
edge:foreign_key:78	app11.M1	app11.M0	foreign_key	declared
edge:foreign_key:79	app11.M3	app11.M0	foreign_key	declared
edge:foreign_key:80	app11.M6	app11.M0	foreign_key	declared
edge:foreign_key:81	app11.M7	app11.M0	foreign_key	declared
edge:foreign_key:82	app11.M0	app11.M6	foreign_key	declared
edge:foreign_key:83	app11.M6	app11.M7	foreign_key	declared
edge:foreign_key:84	app12.M1	app12.M0	foreign_key	declared
edge:foreign_key:85	app12.M2	app12.M0	foreign_key	declared
edge:foreign_key:86	app12.M3	app12.M0	foreign_key	declared
edge:foreign_key:87	app12.M4	app12.M0	foreign_key	declared
edge:foreign_key:88	app12.M2	app12.M1	foreign_key	declared
edge:foreign_key:89	app13.M1	app13.M0	foreign_key	declared
edge:foreign_key:90	app13.M3	app13.M0	foreign_key	declared
edge:foreign_key:91	app13.M4	app13.M0	foreign_key	declared
edge:foreign_key:92	app13.M5	app13.M0	foreign_key	declared
edge:foreign_key:93	app13.M6	app13.M0	foreign_key	declared
edge:foreign_key:94	app13.M7	app13.M0	foreign_key	declared
edge:foreign_key:95	app13.M8	app13.M0	foreign_key	declared
edge:foreign_key:96	app13.M10	app13.M0	foreign_key	declared
edge:foreign_key:97	app13.M2	app13.M10	foreign_key	declared
edge:foreign_key:98	app13.M2	app13.M11	foreign_key	declared
edge:foreign_key:99	app13.M1	app13.M4	foreign_key	declared
edge:foreign_key:100	app14.M1	app14.M0	foreign_key	declared
edge:foreign_key:101	app14.M2	app14.M0	foreign_key	declared
edge:foreign_key:103	app15.M2	app15.M0	foreign_key	declared
edge:foreign_key:104	app15.M3	app15.M0	foreign_key	declared
edge:foreign_key:105	app15.M4	app15.M0	foreign_key	declared
edge:foreign_key:106	app15.M5	app15.M0	foreign_key	declared
edge:foreign_key:107	app15.M6	app15.M0	foreign_key	declared
edge:foreign_key:108	app15.M7	app15.M0	foreign_key	declared
edge:foreign_key:109	app15.M9	app15.M0	foreign_key	declared
edge:foreign_key:111	app15.M4	app15.M6	foreign_key	declared
edge:foreign_key:112	app16.M1	app16.M0	foreign_key	declared
edge:foreign_key:113	app16.M2	app16.M0	foreign_key	declared
edge:foreign_key:114	app16.M3	app16.M0	foreign_key	declared
edge:foreign_key:115	app16.M7	app16.M0	foreign_key	declared
